CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,FM_score,Segment,tenure_days,historical_clv,has_sufficient_history,projected_annual_value,churn_probability,risk_tier,value_tier,recommended_action
12548.0,166,1,67.19999999999999,3,1,1,1,About To Sleep,0,67.19999999999999,False,,0.89969784,High,Low,Low-cost automated nudge only (not worth heavy investment)
12549.0,576,5,1570.68,1,3,4,4,At Risk,121,1570.68,True,4738.001652892563,0.8942155,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
12550.0,79,1,824.83,3,1,3,2,Need Attention,0,824.83,False,,0.5070761,Medium,Medium,Standard engagement / newsletter
12551.0,358,1,168.0,2,1,1,1,Hibernating,0,168.0,False,,0.85872114,High,Low,Low-cost automated nudge only (not worth heavy investment)
12552.0,40,1,317.82,4,1,2,2,Potential Loyalist,0,317.82,False,,0.46905303,Medium,Low,"Low-touch, monitor only"
12553.0,8,17,4044.82,5,5,5,5,Champions,415,4044.82,True,3557.492289156626,0.10021267,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12554.0,449,1,384.5,1,1,2,2,Hibernating,0,384.5,False,,0.86271363,High,Low,Low-cost automated nudge only (not worth heavy investment)
12556.0,50,2,599.56,4,2,3,2,Potential Loyalist,100,599.56,True,2188.394,0.35319528,Low,Medium,Maintain relationship / occasional check-in
12557.0,16,8,18096.14,5,4,5,4,Champions,706,18096.14,True,9355.653116147309,0.43795452,Medium,High,Proactive engagement (early access to new features/products)
12558.0,2,2,1.0658141036401503e-14,5,2,1,2,Potential Loyalist,5,1.0658141036401503e-14,False,,0.5179475,Medium,Low,"Low-touch, monitor only"
12559.0,311,3,500.21000000000004,2,2,2,2,Hibernating,8,500.21000000000004,False,,0.63581234,Medium,Medium,Standard engagement / newsletter
12560.0,5,3,1885.3899999999999,5,2,4,3,Loyal Customers,137,1885.3899999999999,True,5023.119343065693,0.24871206,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12561.0,303,1,238.85,2,1,1,1,Hibernating,0,238.85,False,,0.75038207,Medium,Low,"Low-touch, monitor only"
12562.0,8,9,4426.92,5,4,5,4,Champions,427,4426.92,True,3784.1353629976584,0.29921326,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12563.0,409,1,221.24,1,1,1,1,Lost,0,221.24,False,,0.8915197,High,Low,Low-cost automated nudge only (not worth heavy investment)
12564.0,261,1,402.9,2,1,2,2,Hibernating,0,402.9,False,,0.79821986,High,Low,Low-cost automated nudge only (not worth heavy investment)
12565.0,282,2,131.17,2,2,1,2,Hibernating,7,131.17,False,,0.83177656,High,Low,Low-cost automated nudge only (not worth heavy investment)
12566.0,73,2,292.7,3,2,2,2,Need Attention,13,292.7,False,,0.58936137,Medium,Low,"Low-touch, monitor only"
12567.0,23,17,10425.44,4,5,5,5,Champions,644,10425.44,True,5908.828571428571,0.12386278,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12568.0,645,1,52.0,1,1,1,1,Lost,0,52.0,False,,0.9478595,High,Low,Low-cost automated nudge only (not worth heavy investment)
12569.0,2,33,3128.9900000000002,5,5,5,5,Champions,250,3128.9900000000002,True,4568.325400000001,0.081687704,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12571.0,40,2,519.61,4,2,2,2,Potential Loyalist,81,519.61,True,2341.452469135803,0.43188998,Medium,Medium,Standard engagement / newsletter
12572.0,9,3,896.72,5,2,3,2,Potential Loyalist,43,896.72,True,7611.693023255815,0.18902405,Low,Medium,Maintain relationship / occasional check-in
12573.0,227,5,717.41,2,3,3,3,At Risk,237,717.41,True,1104.87194092827,0.5926337,Medium,Medium,Standard engagement / newsletter
12574.0,316,1,182.45000000000002,2,1,1,1,Hibernating,0,182.45000000000002,False,,0.8761341,High,Low,Low-cost automated nudge only (not worth heavy investment)
12575.0,457,2,568.82,1,2,2,2,Hibernating,69,568.82,True,3008.9753623188412,0.8258582,High,Medium,Automated retention email / limited-time offer
12576.0,36,11,2003.87,4,5,4,4,Loyal Customers,490,2003.87,True,1492.6786734693876,0.32514432,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12577.0,35,9,1550.75,4,4,4,4,Loyal Customers,700,1550.75,True,808.6053571428572,0.32889593,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12578.0,21,7,3956.4500000000003,4,4,5,4,Loyal Customers,422,3956.4500000000003,True,3422.0479857819905,0.37615612,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12579.0,73,2,374.72,3,2,2,2,Need Attention,4,374.72,False,,0.5526053,Medium,Low,"Low-touch, monitor only"
12580.0,247,2,962.9,2,2,3,2,Hibernating,329,962.9,True,1068.2629179331307,0.84564763,High,Medium,Automated retention email / limited-time offer
12581.0,40,1,179.71,4,1,1,1,New Customers,0,179.71,False,,0.58103675,Medium,Low,"Low-touch, monitor only"
12582.0,239,4,1820.4,2,3,4,4,At Risk,338,1820.4,True,1965.8165680473373,0.69697595,Medium,High,Proactive engagement (early access to new features/products)
12583.0,3,30,12409.039999999999,5,5,5,5,Champions,730,12409.039999999999,True,6204.5199999999995,0.016668994,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12584.0,4,18,1809.95,5,5,4,4,Champions,276,1809.95,True,2393.5932971014495,0.1443556,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12585.0,234,4,1766.81,2,3,4,4,At Risk,117,1766.81,True,5511.843162393162,0.54161894,Medium,High,Proactive engagement (early access to new features/products)
12586.0,17,5,2045.67,5,3,4,4,Champions,706,2045.67,True,1057.6055949008498,0.5544159,Medium,High,Proactive engagement (early access to new features/products)
12587.0,8,1,104.0,5,1,1,1,Promising,0,104.0,False,,0.382671,Low,Low,No action needed
12588.0,39,4,698.98,4,3,3,3,Loyal Customers,558,698.98,True,457.21810035842293,0.6038127,Medium,Medium,Standard engagement / newsletter
12589.0,29,8,2752.17,4,4,4,4,Loyal Customers,660,2752.17,True,1522.0334090909091,0.29496577,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12591.0,317,3,1114.95,2,2,3,2,Hibernating,91,1114.95,True,4472.052197802198,0.62808377,Medium,Medium,Standard engagement / newsletter
12592.0,92,4,1723.6399999999999,3,3,4,4,Loyal Customers,427,1723.6399999999999,True,1473.3690866510537,0.63847417,Medium,High,Proactive engagement (early access to new features/products)
12593.0,109,3,382.09999999999997,3,2,2,2,Need Attention,110,382.09999999999997,True,1267.8772727272726,0.5639593,Medium,Low,"Low-touch, monitor only"
12594.0,38,15,4862.51,4,5,5,5,Champions,608,4862.51,True,2919.105509868421,0.09259265,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12595.0,505,1,281.02,1,1,2,2,Hibernating,0,281.02,False,,0.8996217,High,Low,Low-cost automated nudge only (not worth heavy investment)
12596.0,51,2,450.27,4,2,2,2,Potential Loyalist,190,450.27,True,864.9923684210527,0.42879593,Medium,Medium,Standard engagement / newsletter
12597.0,19,5,3067.13,4,3,5,4,Loyal Customers,248,3067.13,True,4514.122782258064,0.21286993,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12598.0,10,14,4072.67,5,5,5,5,Champions,639,4072.67,True,2326.3294992175274,0.111441344,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12599.0,29,13,2026.72,4,5,4,4,Loyal Customers,548,2026.72,True,1349.9138686131387,0.22548153,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12600.0,29,22,4343.6,4,5,5,5,Champions,703,4343.6,True,2255.2119487908963,0.046295725,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12601.0,190,7,565.76,2,4,2,3,At Risk,214,565.76,True,964.9644859813085,0.72483826,Medium,Medium,Standard engagement / newsletter
12602.0,59,1,153.12,3,1,1,1,About To Sleep,0,153.12,False,,0.6177247,Medium,Low,"Low-touch, monitor only"
12603.0,22,1,613.1999999999999,4,1,3,2,Potential Loyalist,0,613.1999999999999,False,,0.53781414,Medium,Medium,Standard engagement / newsletter
12604.0,79,2,236.18,3,2,1,2,Need Attention,182,236.18,True,473.6576923076923,0.57975376,Medium,Low,"Low-touch, monitor only"
12605.0,365,4,1117.45,2,3,3,3,At Risk,93,1117.45,True,4385.690860215053,0.8277836,High,Medium,Automated retention email / limited-time offer
12607.0,58,2,-7.105427357601002e-15,3,2,1,2,Need Attention,2,-7.105427357601002e-15,False,,0.5635841,Medium,Low,"Low-touch, monitor only"
12608.0,405,1,415.79,2,1,2,2,Hibernating,0,415.79,False,,0.8656654,High,Low,Low-cost automated nudge only (not worth heavy investment)
12609.0,78,9,3021.86,3,4,5,4,Loyal Customers,641,3021.86,True,1720.7159126365057,0.20562398,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12610.0,23,6,1705.99,4,4,4,4,Loyal Customers,103,1705.99,True,6045.498543689321,0.19888726,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12611.0,52,1,1193.32,4,1,4,2,Potential Loyalist,0,1193.32,False,,0.36288556,Low,Medium,Maintain relationship / occasional check-in
12612.0,58,2,607.59,3,2,3,2,Need Attention,16,607.59,False,,0.55879307,Medium,Medium,Standard engagement / newsletter
12613.0,31,12,6033.82,4,5,5,5,Champions,694,6033.82,True,3173.4067723342937,0.08403799,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12614.0,278,1,315.6,2,1,2,2,Hibernating,0,315.6,False,,0.7600489,High,Low,Low-cost automated nudge only (not worth heavy investment)
12615.0,2,11,5186.88,5,5,5,5,Champions,736,5186.88,True,2572.297826086957,0.062656514,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12616.0,85,7,937.3499999999999,3,4,3,4,Loyal Customers,303,937.3499999999999,True,1129.15099009901,0.63492626,Medium,Medium,Standard engagement / newsletter
12617.0,29,1,352.98,4,1,2,2,Potential Loyalist,0,352.98,False,,0.38616085,Low,Low,No action needed
12618.0,22,1,137.31,4,1,1,1,New Customers,0,137.31,False,,0.54268444,Medium,Low,"Low-touch, monitor only"
12619.0,16,12,3048.95,5,5,5,5,Champions,544,3048.95,True,2045.7109375,0.19918238,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12620.0,15,3,1303.41,5,2,4,3,Loyal Customers,189,1303.41,True,2517.1674603174606,0.45251083,Medium,Medium,Standard engagement / newsletter
12621.0,2,44,21900.7,5,5,5,5,Champions,666,21900.7,True,12002.635885885886,0.010247615,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12622.0,232,1,162.1,2,1,1,1,Hibernating,0,162.1,False,,0.88009703,High,Low,Low-cost automated nudge only (not worth heavy investment)
12623.0,276,7,3315.84,2,4,5,4,At Risk,420,3315.84,True,2881.6228571428574,0.5022297,Medium,High,Proactive engagement (early access to new features/products)
12624.0,106,2,569.13,3,2,2,2,Need Attention,71,569.13,True,2925.8091549295777,0.45981893,Medium,Medium,Standard engagement / newsletter
12625.0,212,5,4627.38,2,3,5,4,At Risk,384,4627.38,True,4398.42109375,0.7298362,Medium,High,Proactive engagement (early access to new features/products)
12626.0,23,13,5722.35,4,5,5,5,Champions,303,5722.35,True,6893.259900990099,0.039135072,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12627.0,11,6,4082.53,5,4,5,4,Champions,129,4082.53,True,11551.344573643411,0.18887268,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12628.0,4,4,715.61,5,3,3,3,Loyal Customers,60,715.61,True,4353.294166666667,0.18872096,Low,Medium,Maintain relationship / occasional check-in
12629.0,386,2,1198.22,2,2,4,3,At Risk,37,1198.22,True,11820.278378378378,0.7653397,High,Medium,Automated retention email / limited-time offer
12630.0,10,2,1030.88,5,2,3,2,Potential Loyalist,34,1030.88,True,11066.800000000001,0.33228126,Low,Medium,Maintain relationship / occasional check-in
12631.0,57,7,3292.27,4,4,5,4,Loyal Customers,635,3292.27,True,1892.4071653543308,0.31517026,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12632.0,521,4,684.88,1,3,3,3,At Risk,44,684.88,True,5681.390909090909,0.7678447,High,Medium,Automated retention email / limited-time offer
12633.0,59,10,5073.21,3,4,5,4,Loyal Customers,466,5073.21,True,3973.65160944206,0.21500364,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12634.0,548,1,360.0,1,1,2,2,Hibernating,0,360.0,False,,0.9555266,High,Low,Low-cost automated nudge only (not worth heavy investment)
12635.0,90,4,2624.41,3,3,4,4,Loyal Customers,367,2624.41,True,2610.108038147139,0.34215796,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12637.0,67,13,8071.16,3,5,5,5,Loyal Customers,476,8071.16,True,6189.019747899159,0.097995475,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12638.0,33,2,681.49,4,2,3,2,Potential Loyalist,606,681.49,True,410.468399339934,0.7550755,High,Medium,Automated retention email / limited-time offer
12639.0,239,3,1072.3700000000001,2,2,3,2,Hibernating,389,1072.3700000000001,True,1006.2083547557843,0.594227,Medium,Medium,Standard engagement / newsletter
12640.0,24,3,994.58,4,2,3,2,Potential Loyalist,57,994.58,True,6368.801754385965,0.29164386,Low,Medium,Maintain relationship / occasional check-in
12641.0,115,1,145.9,3,1,1,1,About To Sleep,0,145.9,False,,0.7403012,Medium,Low,"Low-touch, monitor only"
12642.0,25,3,905.26,4,2,3,2,Potential Loyalist,82,905.26,True,4029.510975609756,0.35042107,Low,Medium,Maintain relationship / occasional check-in
12643.0,128,13,7334.3,3,5,5,5,Loyal Customers,482,7334.3,True,5553.982365145228,0.57470876,Medium,High,Proactive engagement (early access to new features/products)
12644.0,130,6,1797.54,3,4,4,4,Loyal Customers,564,1797.54,True,1163.301595744681,0.5124182,Medium,High,Proactive engagement (early access to new features/products)
12645.0,34,10,3175.1,4,4,5,4,Loyal Customers,635,3175.1,True,1825.0574803149607,0.17621581,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12646.0,5,2,1346.97,5,2,4,3,Loyal Customers,44,1346.97,True,11173.728409090909,0.23444727,Low,Medium,Maintain relationship / occasional check-in
12647.0,22,42,13919.74,4,5,5,5,Champions,672,13919.74,True,7560.57306547619,0.037633616,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12648.0,155,5,1024.0,3,3,3,3,Loyal Customers,546,1024.0,True,684.5421245421245,0.6386054,Medium,Medium,Standard engagement / newsletter
12649.0,107,10,2060.5,3,4,4,4,Loyal Customers,588,2060.5,True,1279.0518707482993,0.3013187,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12650.0,3,1,242.44,5,1,1,1,Promising,0,242.44,False,,0.33251047,Low,Low,No action needed
12651.0,335,5,365.3,2,3,2,2,Hibernating,130,365.3,True,1025.65,0.7556046,High,Low,Low-cost automated nudge only (not worth heavy investment)
12652.0,322,3,885.58,2,2,3,2,Hibernating,112,885.58,True,2886.0419642857146,0.7066724,Medium,Medium,Standard engagement / newsletter
12653.0,149,3,4160.83,3,2,5,4,Loyal Customers,378,4160.83,True,4017.7326719576718,0.572795,Medium,High,Proactive engagement (early access to new features/products)
12654.0,11,5,529.98,5,3,2,2,Potential Loyalist,284,529.98,True,681.1362676056339,0.3886573,Low,Medium,Maintain relationship / occasional check-in
12655.0,424,1,243.35000000000002,1,1,1,1,Lost,0,243.35000000000002,False,,0.87713,High,Low,Low-cost automated nudge only (not worth heavy investment)
12656.0,17,12,5636.78,5,5,5,5,Champions,545,5636.78,True,3775.09119266055,0.11314975,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12657.0,11,5,1008.06,5,3,3,3,Loyal Customers,67,1008.06,True,5491.670149253731,0.18818165,Low,Medium,Maintain relationship / occasional check-in
12658.0,19,1,632.05,4,1,3,2,Potential Loyalist,0,632.05,False,,0.26602167,Low,Medium,Maintain relationship / occasional check-in
12659.0,30,1,73.67999999999999,4,1,1,1,New Customers,0,73.67999999999999,False,,0.70161647,Medium,Low,"Low-touch, monitor only"
12660.0,11,1,227.1,5,1,1,1,Promising,0,227.1,False,,0.33102337,Low,Low,No action needed
12661.0,436,1,162.0,1,1,1,1,Lost,0,162.0,False,,0.9156253,High,Low,Low-cost automated nudge only (not worth heavy investment)
12662.0,1,22,6091.6900000000005,5,5,5,5,Champions,617,6091.6900000000005,True,3603.6739870340357,0.03809671,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12663.0,625,3,150.0,1,2,1,2,Hibernating,43,150.0,True,1273.2558139534883,0.85861075,High,Low,Low-cost automated nudge only (not worth heavy investment)
12664.0,8,11,5420.04,5,5,5,5,Champions,718,5420.04,True,2755.3128133704736,0.19549042,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12665.0,325,5,247.45,2,3,1,2,Hibernating,344,247.45,True,262.55595930232556,0.76077425,High,Low,Low-cost automated nudge only (not worth heavy investment)
12666.0,359,2,1020.98,2,2,3,2,Hibernating,34,1020.98,True,10960.520588235295,0.68550324,Medium,Medium,Standard engagement / newsletter
12667.0,58,1,460.13,3,1,2,2,Need Attention,0,460.13,False,,0.47433597,Medium,Medium,Standard engagement / newsletter
12668.0,7,11,9842.06,5,5,5,5,Champions,669,9842.06,True,5369.733781763826,0.11388776,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12669.0,151,2,1427.73,3,2,4,3,Loyal Customers,105,1427.73,True,4963.061428571428,0.5540986,Medium,Medium,Standard engagement / newsletter
12670.0,10,8,3426.39,5,4,5,4,Champions,656,3426.39,True,1906.4517530487803,0.26565856,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12672.0,330,3,380.5,2,2,2,2,Hibernating,265,380.5,True,524.0849056603773,0.7565454,High,Low,Low-cost automated nudge only (not worth heavy investment)
12673.0,5,3,1140.02,5,2,3,2,Potential Loyalist,396,1140.02,True,1050.7760101010101,0.588885,Medium,Medium,Standard engagement / newsletter
12674.0,12,7,1796.26,5,4,4,4,Champions,196,1796.26,True,3345.076020408163,0.22854324,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12675.0,554,4,849.55,1,3,3,3,At Risk,24,849.55,False,,0.8253395,High,Medium,Automated retention email / limited-time offer
12676.0,25,10,2333.09,4,4,4,4,Loyal Customers,458,2333.09,True,1859.340283842795,0.2180832,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
12677.0,555,3,353.3,1,2,2,2,Hibernating,176,353.3,True,732.6960227272727,0.89213073,High,Low,Low-cost automated nudge only (not worth heavy investment)
